"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"18880","GO:1902962",0.178573210494421,0.991232377267163,1,2,"regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process","BP",1
"18881","GO:1902963",0.178573210494421,0.991232377267163,1,2,"negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process","BP",1
"18866","GO:1902948",0.178573210494421,0.991232377267163,1,2,"negative regulation of tau-protein kinase activity","BP",1
"7334","GO:0031022",0.178573210494421,0.991232377267163,1,2,"nuclear migration along microfilament","BP",1
"6732","GO:0021965",0.178573210494421,0.991232377267163,1,2,"spinal cord ventral commissure morphogenesis","BP",1
"14117","GO:0060434",0.178573210494421,0.991232377267163,1,2,"bronchus morphogenesis","BP",1
"1398","GO:0003162",0.178573210494421,0.991232377267162,1,2,"atrioventricular node development","BP",1
"17531","GO:0099403",0.178573210494421,0.991232377267163,1,2,"maintenance of mitotic sister chromatid cohesion, telomeric","BP",1
"17532","GO:0099404",0.178573210494421,0.991232377267163,1,2,"mitotic sister chromatid cohesion, telomeric","BP",1
"19846","GO:1904907",0.178573210494421,0.991232377267163,1,2,"regulation of maintenance of mitotic sister chromatid cohesion, telomeric","BP",1
"19847","GO:1904908",0.178573210494421,0.991232377267163,1,2,"negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric","BP",1
"8698","GO:0033633",0.178573210494421,0.991232377267162,1,2,"negative regulation of cell-cell adhesion mediated by integrin","BP",1
"16731","GO:0090461",0.178573210494421,0.991232377267162,1,2,"glutamate homeostasis","BP",1
"3500","GO:0007172",0.178573210494421,0.991232377267162,1,2,"signal complex assembly","BP",1
"14589","GO:0061347",0.178573210494421,0.991232377267162,1,2,"planar cell polarity pathway involved in outflow tract morphogenesis","BP",1
"14590","GO:0061348",0.178573210494421,0.991232377267162,1,2,"planar cell polarity pathway involved in ventricular septum morphogenesis","BP",1
"14591","GO:0061349",0.178573210494421,0.991232377267162,1,2,"planar cell polarity pathway involved in cardiac right atrium morphogenesis","BP",1
"14592","GO:0061350",0.178573210494421,0.991232377267162,1,2,"planar cell polarity pathway involved in cardiac muscle tissue morphogenesis","BP",1
"14594","GO:0061354",0.178573210494421,0.991232377267162,1,2,"planar cell polarity pathway involved in pericardium morphogenesis","BP",1
"15367","GO:0070877",0.178573210494421,0.991232377267162,1,2,"microprocessor complex","CC",1
"18951","GO:1903095",0.178573210494421,0.991232377267162,1,2,"ribonuclease III complex","CC",1
"19627","GO:1904476",0.178573210494421,0.991232377267162,1,2,"negative regulation of Ras GTPase binding","BP",1
"21194","GO:2001107",0.178573210494421,0.991232377267162,1,2,"negative regulation of Rho guanyl-nucleotide exchange factor activity","BP",1
"2710","GO:0005900",0.178573210494421,0.991232377267162,1,2,"oncostatin-M receptor complex","CC",1
"12469","GO:0048369",0.178573210494421,0.991232377267162,1,2,"lateral mesoderm morphogenesis","BP",1
"12470","GO:0048370",0.178573210494421,0.991232377267162,1,2,"lateral mesoderm formation","BP",1
"12471","GO:0048371",0.178573210494421,0.991232377267162,1,2,"lateral mesodermal cell differentiation","BP",1
"12472","GO:0048372",0.178573210494421,0.991232377267162,1,2,"lateral mesodermal cell fate commitment","BP",1
"12473","GO:0048377",0.178573210494421,0.991232377267162,1,2,"lateral mesodermal cell fate specification","BP",1
"12474","GO:0048378",0.178573210494421,0.991232377267162,1,2,"regulation of lateral mesodermal cell fate specification","BP",1
"2182","GO:0004832",0.178573210494422,0.991232377267162,1,2,"valine-tRNA ligase activity","MF",1
"3030","GO:0006438",0.178573210494422,0.991232377267162,1,2,"valyl-tRNA aminoacylation","BP",1
"8256","GO:0032696",0.178573210494422,0.991232377267162,1,2,"negative regulation of interleukin-13 production","BP",1
"9064","GO:0034617",0.178573210494422,0.991232377267162,1,2,"tetrahydrobiopterin binding","MF",1
"12227","GO:0047275",0.178573210494422,0.991232377267162,1,2,"glucosaminylgalactosylglucosylceramide beta-galactosyltransferase activity","MF",1
"14225","GO:0060599",0.178573210494422,0.991232377267162,1,2,"lateral sprouting involved in mammary gland duct morphogenesis","BP",1
"14529","GO:0061152",0.178573210494422,0.991232377267162,1,2,"trachea submucosa development","BP",1
"14530","GO:0061153",0.178573210494422,0.991232377267162,1,2,"trachea gland development","BP",1
"15595","GO:0071336",0.178573210494422,0.991232377267162,1,2,"regulation of hair follicle cell proliferation","BP",1
"15641","GO:0071403",0.178573210494422,0.991232377267162,1,2,"cellular response to high density lipoprotein particle stimulus","BP",1
"19864","GO:1904953",0.178573210494422,0.991232377267162,1,2,"Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation","BP",1
"3645","GO:0007538",0.178573210494422,0.991232377267162,1,2,"primary sex determination","BP",1
"3646","GO:0007542",0.178573210494422,0.991232377267162,1,2,"primary sex determination, germ-line","BP",1
"6182","GO:0019100",0.178573210494422,0.991232377267162,1,2,"male germ-line sex determination","BP",1
"8393","GO:0032916",0.178573210494422,0.991232377267162,1,2,"positive regulation of transforming growth factor beta3 production","BP",1
"11680","GO:0045887",0.178573210494422,0.991232377267162,1,2,"positive regulation of synaptic growth at neuromuscular junction","BP",1
"16252","GO:0072554",0.178573210494422,0.991232377267162,1,2,"blood vessel lumenization","BP",1
"17382","GO:0098923",0.178573210494422,0.991232377267162,1,2,"retrograde trans-synaptic signaling by soluble gas","BP",1
"17383","GO:0098924",0.178573210494422,0.991232377267162,1,2,"retrograde trans-synaptic signaling by nitric oxide","BP",1
"19198","GO:1903615",0.178573210494422,0.991232377267162,1,2,"positive regulation of protein tyrosine phosphatase activity","BP",1
"20926","GO:2000539",0.178573210494422,0.991232377267162,1,2,"regulation of protein geranylgeranylation","BP",1
"20927","GO:2000541",0.178573210494422,0.991232377267162,1,2,"positive regulation of protein geranylgeranylation","BP",1
"17116","GO:0097635",0.178573210494422,0.991232377267162,1,2,"extrinsic component of autophagosome membrane","CC",1
"17367","GO:0098907",0.178573210494423,0.99123237726716,1,2,"regulation of SA node cell action potential","BP",1
"17425","GO:0098982",0.178699144952013,0.906489763150051,8,61,"GABA-ergic synapse","CC",1
"20839","GO:2000401",0.178991372214899,0.916825774709478,6,45,"regulation of lymphocyte migration","BP",1
"942","GO:0002313",0.179196699607837,0.945847283534505,3,17,"mature B cell differentiation involved in immune response","BP",1
"9983","GO:0038127",0.179198480131545,0.895226902066361,11,91,"ERBB signaling pathway","BP",1
"3317","GO:0006855",0.179313702234492,0.910882122393382,7,53,"drug transmembrane transport","BP",1
"16648","GO:0090279",0.179337527280324,0.923820151690581,5,36,"regulation of calcium ion import","BP",1
"16388","GO:0080182",0.179372649470116,0.945769205628934,3,17,"histone H3-K4 trimethylation","BP",1
"1002","GO:0002423",0.179521730404352,0.963505960032135,2,9,"natural killer cell mediated immune response to tumor cell","BP",1
"1269","GO:0002855",0.179521730404352,0.963505960032135,2,9,"regulation of natural killer cell mediated immune response to tumor cell","BP",1
"20648","GO:2000107",0.179628707456047,0.91634478561274,6,46,"negative regulation of leukocyte apoptotic process","BP",1
"7410","GO:0031145",0.179656249591647,0.962235939215156,2,11,"anaphase-promoting complex-dependent catabolic process","BP",1
"13758","GO:0055069",0.179971202430123,0.94516903564258,3,18,"zinc ion homeostasis","BP",1
"3366","GO:0006929",0.180133572407069,0.933041394410072,4,25,"substrate-dependent cell migration","BP",1
"11704","GO:0045923",0.18019622634085,0.92347069541517,5,35,"positive regulation of fatty acid metabolic process","BP",1
"13246","GO:0051339",0.180316980971037,0.932533825334964,4,27,"regulation of lyase activity","BP",1
"3571","GO:0007281",0.180697628225667,0.877991111741247,19,177,"germ cell development","BP",1
"1190","GO:0002720",0.181246833173701,0.915465799882374,6,45,"positive regulation of cytokine production involved in immune response","BP",1
"12549","GO:0048589",0.181502898325055,0.852691301971019,63,638,"developmental growth","BP",1
"17949","GO:0150076",0.181564848624181,0.915273578307233,6,45,"neuroinflammatory response","BP",1
"5876","GO:0016884",0.181607693228406,0.962812537715005,2,9,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor","MF",1
"3991","GO:0008514",0.181624608641994,0.882097904323261,16,140,"organic anion transmembrane transporter activity","MF",1
"4409","GO:0009749",0.181635721358873,0.883761610808142,15,138,"response to glucose","BP",1
"1104","GO:0002586",0.181655870207422,0.988015005058394,1,3,"regulation of antigen processing and presentation of peptide antigen via MHC class II","BP",1
"16392","GO:0085029",0.182158439541715,0.92250551625433,5,34,"extracellular matrix assembly","BP",1
"19378","GO:1903995",0.182230990265256,0.98793543361685,1,3,"regulation of non-membrane spanning protein tyrosine kinase activity","BP",1
"4339","GO:0009408",0.18231934755486,0.895949879796648,10,87,"response to heat","BP",1
"4034","GO:0008603",0.182339181282509,0.962568068721582,2,9,"cAMP-dependent protein kinase regulator activity","MF",1
"10923","GO:0043652",0.182449779549566,0.962531046956602,2,9,"engulfment of apoptotic cell","BP",1
"12592","GO:0048672",0.182515403207562,0.962509072712832,2,9,"positive regulation of collateral sprouting","BP",1
"10652","GO:0043200",0.182829362063243,0.899467204114415,9,72,"response to amino acid","BP",1
"5539","GO:0016241",0.182896268686586,0.889762188875242,12,102,"regulation of macroautophagy","BP",1
"12644","GO:0048754",0.183131267177028,0.880913929724344,16,142,"branching morphogenesis of an epithelial tube","BP",1
"582","GO:0001767",0.18315562823461,0.962294405753512,2,9,"establishment of lymphocyte polarity","BP",1
"583","GO:0001768",0.18315562823461,0.962294405753512,2,9,"establishment of T cell polarity","BP",1
"6218","GO:0019216",0.183310860551125,0.865622782408798,29,285,"regulation of lipid metabolic process","BP",1
"2777","GO:0006022",0.183322026497622,0.89556651921697,10,80,"aminoglycan metabolic process","BP",1
"3534","GO:0007215",0.183390420956556,0.903347145187596,8,62,"glutamate receptor signaling pathway","BP",1
"11667","GO:0045844",0.183513789650583,0.899003713235495,9,72,"positive regulation of striated muscle tissue development","BP",1
"12569","GO:0048636",0.183513789650583,0.899003713235495,9,72,"positive regulation of muscle organ development","BP",1
"13475","GO:0051784",0.183701103266995,0.91387969646058,6,46,"negative regulation of nuclear division","BP",1
"18798","GO:1902742",0.183842453504589,0.930903076434111,4,26,"apoptotic process involved in development","BP",1
"10380","GO:0042611",0.184039200756636,0.94251784991971,3,21,"MHC protein complex","CC",1
"20840","GO:2000402",0.184104670666818,0.961975238139623,2,9,"negative regulation of lymphocyte migration","BP",1
"18608","GO:1902231",0.18432372230693,0.961195952103471,2,10,"positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage","BP",1
"20413","GO:1990442",0.18454656424972,0.987612141107267,1,3,"intrinsic apoptotic signaling pathway in response to nitrosative stress","BP",1
"15910","GO:0071871",0.184575931776029,0.961816327312762,2,9,"response to epinephrine","BP",1
"15911","GO:0071872",0.184575931776029,0.961816327312762,2,9,"cellular response to epinephrine stimulus","BP",1
"3550","GO:0007252",0.184659289215073,0.943404574555768,3,17,"I-kappaB phosphorylation","BP",1
"13841","GO:0060048",0.184765412198363,0.888282227804343,12,106,"cardiac muscle contraction","BP",1
"18754","GO:1902622",0.18485016013295,0.92068455596896,5,36,"regulation of neutrophil migration","BP",1
"12633","GO:0048736",0.18496552801338,0.876218630979441,18,162,"appendage development","BP",1
"13926","GO:0060173",0.18496552801338,0.876218630979441,18,162,"limb development","BP",1
"14521","GO:0061140",0.184979109470784,0.961680151482699,2,9,"lung secretory cell differentiation","BP",1
"5848","GO:0016840",0.185161906648996,0.960908055723189,2,10,"carbon-nitrogen lyase activity","MF",1
"16984","GO:0097327",0.185440577292575,0.901928145919693,8,63,"response to antineoplastic agent","BP",1
"15593","GO:0071333",0.185637391686921,0.887620360054565,12,107,"cellular response to glucose stimulus","BP",1
"7664","GO:0031639",0.185660568462521,0.942296007058076,3,19,"plasminogen activation","BP",1
"8839","GO:0034139",0.185672152590485,0.961445591413065,2,9,"regulation of toll-like receptor 3 signaling pathway","BP",1
"10096","GO:0042058",0.185691149800208,0.906757103955577,7,54,"regulation of epidermal growth factor receptor signaling pathway","BP",1
"11125","GO:0044351",0.185770748440443,0.961412172359838,2,9,"macropinocytosis","BP",1
"11737","GO:0045980",0.185845583960659,0.942520457130588,3,18,"negative regulation of nucleotide metabolic process","BP",1
"18147","GO:1900543",0.185845583960659,0.942520457130588,3,18,"negative regulation of purine nucleotide metabolic process","BP",1
"8686","GO:0033619",0.185904210005988,0.912745108772906,6,44,"membrane protein proteolysis","BP",1
"8962","GO:0034382",0.185943004992973,0.987414909484617,1,3,"chylomicron remnant clearance","BP",1
"15891","GO:0071830",0.185943004992973,0.987414909484617,1,3,"triglyceride-rich lipoprotein particle clearance","BP",1
"17758","GO:0110111",0.186052142653805,0.929972407191027,4,25,"negative regulation of animal organ morphogenesis","BP",1
"8038","GO:0032386",0.186077705678616,0.862570690793648,30,299,"regulation of intracellular transport","BP",1
"20900","GO:2000489",0.186212221460419,0.961262384429659,2,9,"regulation of hepatic stellate cell activation","BP",1
"15667","GO:0071450",0.186325273602169,0.941992224088596,3,19,"cellular response to oxygen radical","BP",1
"15668","GO:0071451",0.186325273602169,0.941992224088596,3,19,"cellular response to superoxide","BP",1
"21074","GO:2000773",0.186349790039352,0.942640832660383,3,17,"negative regulation of cellular senescence","BP",1
"20574","GO:1990928",0.186426756625799,0.912320516329701,6,45,"response to amino acid starvation","BP",1
"14289","GO:0060710",0.186436791468433,0.961186095266034,2,9,"chorio-allantoic fusion","BP",1
"1747","GO:0004089",0.186544765930311,0.960431111293702,2,10,"carbonate dehydratase activity","MF",1
"11446","GO:0045350",0.186699536147597,0.961096756795294,2,9,"interferon-beta biosynthetic process","BP",1
"11451","GO:0045357",0.186699536147597,0.961096756795294,2,9,"regulation of interferon-beta biosynthetic process","BP",1
"3559","GO:0007264",0.186962853238307,0.854520828137338,43,425,"small GTPase mediated signal transduction","BP",1
"16808","GO:0090722",0.186984933077593,0.987266635623738,1,3,"receptor-receptor interaction","MF",1
"8944","GO:0034362",0.187034911146857,0.960261474388692,2,10,"low-density lipoprotein particle","CC",1
"5152","GO:0015175",0.1871510138659,0.929397812513415,4,25,"neutral amino acid transmembrane transporter activity","MF",1
"17473","GO:0099081",0.18720574756524,0.846248378544562,69,720,"supramolecular polymer","CC",1
"801","GO:0002064",0.187247022276628,0.870338599341891,21,191,"epithelial cell development","BP",1
