"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"21181","GO:2001039",0.402195953034177,0.845688794327611,2,22,"negative regulation of cellular response to drug","BP",1
"596","GO:0001783",0.402232925499333,0.845664246576346,2,22,"B cell apoptotic process","BP",1
"8386","GO:0032908",0.402251031087595,0.915531896485821,1,8,"regulation of transforming growth factor beta1 production","BP",1
"9619","GO:0035883",0.402539849688316,0.845850719387715,2,21,"enteroendocrine cell differentiation","BP",1
"6721","GO:0021940",0.402696722084297,0.915324646849978,1,8,"positive regulation of cerebellar granule cell precursor proliferation","BP",1
"11587","GO:0045713",0.403026241885439,0.915171218254875,1,8,"low-density lipoprotein particle receptor biosynthetic process","BP",1
"595","GO:0001782",0.403160768412992,0.807209000871657,3,35,"B cell homeostasis","BP",1
"1248","GO:0002828",0.403219256174839,0.845008653358831,2,22,"regulation of type 2 immune response","BP",1
"13902","GO:0060136",0.403340401686496,0.915024783487811,1,8,"embryonic process involved in female pregnancy","BP",1
"5748","GO:0016655",0.403561115654945,0.842249350495107,2,32,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","MF",1
"12908","GO:0050815",0.403604728815652,0.914901454598482,1,8,"phosphoserine residue binding","MF",1
"12539","GO:0048563",0.403609237909243,0.914899349855339,1,8,"post-embryonic animal organ morphogenesis","BP",1
"4797","GO:0010838",0.403642192230636,0.914883966537342,1,8,"positive regulation of keratinocyte proliferation","BP",1
"8563","GO:0033209",0.403830450623399,0.78178764839281,4,51,"tumor necrosis factor-mediated signaling pathway","BP",1
"279","GO:0000781",0.40397125957424,0.74032383102447,7,94,"chromosome, telomeric region","CC",1
"4062","GO:0008656",0.404030514433007,0.913549021215183,1,9,"cysteine-type endopeptidase activator activity involved in apoptotic process","MF",1
"10047","GO:0040009",0.404058411348396,0.914689526162631,1,8,"regulation of growth rate","BP",1
"2941","GO:0006305",0.404063319677017,0.781857878839242,4,49,"DNA alkylation","BP",1
"2942","GO:0006306",0.404063319677017,0.781857878839242,4,49,"DNA methylation","BP",1
"3733","GO:0008088",0.404083051416714,0.764088124444237,5,65,"axo-dendritic transport","BP",1
"18940","GO:1903069",0.404303287753438,0.914575003312942,1,8,"regulation of ER-associated ubiquitin-dependent protein catabolic process","BP",1
"585","GO:0001772",0.404380476925698,0.806095714007182,3,36,"immunological synapse","CC",1
"1359","GO:0003081",0.404539540856538,0.844128907611246,2,22,"regulation of systemic arterial blood pressure by renin-angiotensin","BP",1
"12927","GO:0050850",0.404657938912062,0.805696191945158,3,37,"positive regulation of calcium-mediated signaling","BP",1
"12863","GO:0050750",0.404922944937028,0.843872965784182,2,22,"low-density lipoprotein particle receptor binding","MF",1
"20842","GO:2000404",0.405192812095345,0.805295836863613,3,37,"regulation of T cell migration","BP",1
"9305","GO:0035305",0.405377934340638,0.749784634153036,6,78,"negative regulation of dephosphorylation","BP",1
"19942","GO:1905098",0.405408658724011,0.914056878209645,1,8,"negative regulation of guanyl-nucleotide exchange factor activity","BP",1
"6044","GO:0018095",0.405458173735715,0.914033623987477,1,8,"protein polyglutamylation","BP",1
"12978","GO:0050912",0.405578092108457,0.913977289598184,1,8,"detection of chemical stimulus involved in sensory perception of taste","BP",1
"1363","GO:0003091",0.405645731280599,0.913945504577869,1,8,"renal water homeostasis","BP",1
"4613","GO:0010559",0.405852462853806,0.804801585766226,3,37,"regulation of glycoprotein biosynthetic process","BP",1
"125","GO:0000266",0.405854909685845,0.804992542706656,3,36,"mitochondrial fission","BP",1
"17388","GO:0098930",0.406016606375077,0.78005468337049,4,51,"axonal transport","BP",1
"1244","GO:0002824",0.406054523618333,0.73828932387044,7,99,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP",1
"13586","GO:0052040",0.406128547248027,0.913718410944141,1,8,"modulation by symbiont of host programmed cell death","BP",1
"16526","GO:0090103",0.406130245826985,0.843460837420407,2,21,"cochlea morphogenesis","BP",1
"18852","GO:1902914",0.406157399669507,0.843442692555257,2,21,"regulation of protein polyubiquitination","BP",1
"3396","GO:0006977",0.406307607575388,0.912467542666953,1,9,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","BP",1
"12818","GO:0050684",0.406314017302065,0.722333776659788,9,126,"regulation of mRNA processing","BP",1
"4750","GO:0010765",0.406453648273572,0.804748476044013,3,35,"positive regulation of sodium ion transport","BP",1
"8690","GO:0033625",0.406545099906697,0.91352219000599,1,8,"positive regulation of integrin activation","BP",1
"3669","GO:0007605",0.406795771239047,0.729275757854601,8,108,"sensory perception of sound","BP",1
"3198","GO:0006661",0.406854597527546,0.77915285674523,4,53,"phosphatidylinositol biosynthetic process","BP",1
"665","GO:0001881",0.407005888635975,0.804129463531335,3,36,"receptor recycling","BP",1
"14452","GO:0061024",0.407018621094061,0.659953376045973,36,546,"membrane organization","BP",1
"8220","GO:0032642",0.407181842592781,0.761453687968109,5,66,"regulation of chemokine production","BP",1
"15277","GO:0070673",0.407206541276951,0.913210051147395,1,8,"response to interleukin-18","BP",1
"10632","GO:0043171",0.407227532575555,0.842726760572772,2,21,"peptide catabolic process","BP",1
"3566","GO:0007271",0.40729865289676,0.842679121927219,2,21,"synaptic transmission, cholinergic","BP",1
"12522","GO:0048531",0.408060793346523,0.912805903839022,1,8,"beta-1,3-galactosyltransferase activity","MF",1
"14341","GO:0060795",0.408063184216623,0.842166555574787,2,21,"cell fate commitment involved in formation of primary germ layer","BP",1
"12510","GO:0048512",0.408347927304556,0.80312099198545,3,36,"circadian behavior","BP",1
"11140","GO:0044390",0.409298781635276,0.802405090285164,3,36,"ubiquitin-like protein conjugating enzyme binding","MF",1
"10829","GO:0043506",0.409543126293182,0.746270109430197,6,78,"regulation of JUN kinase activity","BP",1
"6532","GO:0021548",0.409711849140485,0.912021523857754,1,8,"pons development","BP",1
"8573","GO:0033233",0.409983103537504,0.840475271030307,2,22,"regulation of protein sumoylation","BP",1
"5713","GO:0016593",0.410096993919085,0.911837930111336,1,8,"Cdc73/Paf1 complex","CC",1
"16777","GO:0090630",0.410163155215366,0.745816506604415,6,77,"activation of GTPase activity","BP",1
"2245","GO:0004953",0.41031925945735,0.911731871981879,1,8,"icosanoid receptor activity","MF",1
"3941","GO:0008429",0.410451000979433,0.911668972144512,1,8,"phosphatidylethanolamine binding","MF",1
"4957","GO:0014047",0.410606539610085,0.840455356943876,2,21,"glutamate secretion","BP",1
"10264","GO:0042406",0.41076383050112,0.91151950181687,1,8,"extrinsic component of endoplasmic reticulum membrane","CC",1
"3722","GO:0008064",0.410883680261603,0.706728711280644,11,156,"regulation of actin polymerization or depolymerization","BP",1
"15368","GO:0070878",0.410914261755452,0.911447570329635,1,8,"primary miRNA binding","MF",1
"11974","GO:0046543",0.410932901922818,0.911438654699059,1,8,"development of secondary female sexual characteristics","BP",1
"16397","GO:0086004",0.410964163236638,0.801148448969446,3,36,"regulation of cardiac muscle cell contraction","BP",1
"15579","GO:0071313",0.411093520767759,0.911361807446693,1,8,"cellular response to caffeine","BP",1
"14443","GO:0061005",0.411184878978637,0.801189082242682,3,35,"cell differentiation involved in kidney development","BP",1
"3593","GO:0007368",0.411197640594698,0.744869366832523,6,78,"determination of left/right symmetry","BP",1
"4191","GO:0009134",0.411349226937695,0.911239381723076,1,8,"nucleoside diphosphate catabolic process","BP",1
"4243","GO:0009191",0.411349226937695,0.911239381723076,1,8,"ribonucleoside diphosphate catabolic process","BP",1
"5537","GO:0016239",0.411440454470267,0.758114736918896,5,64,"positive regulation of macroautophagy","BP",1
"7010","GO:0030277",0.411471154775667,0.911180969175855,1,8,"maintenance of gastrointestinal epithelium","BP",1
"13422","GO:0051683",0.411487402301929,0.911173183624821,1,8,"establishment of Golgi localization","BP",1
"1001","GO:0002420",0.411500510431841,0.911166902106471,1,8,"natural killer cell mediated cytotoxicity directed against tumor cell target","BP",1
"1272","GO:0002858",0.411500510431841,0.911166902106471,1,8,"regulation of natural killer cell mediated cytotoxicity directed against tumor cell target","BP",1
"16841","GO:0097038",0.4115462020777,0.839418261613881,2,22,"perinuclear endoplasmic reticulum","CC",1
"16639","GO:0090269",0.411563856314737,0.911136542424881,1,8,"fibroblast growth factor production","BP",1
"16640","GO:0090270",0.411563856314737,0.911136542424881,1,8,"regulation of fibroblast growth factor production","BP",1
"8829","GO:0034123",0.411584547682566,0.839392286988973,2,22,"positive regulation of toll-like receptor signaling pathway","BP",1
"2201","GO:0004862",0.411671429876041,0.911084971212275,1,8,"cAMP-dependent protein kinase inhibitor activity","MF",1
"3809","GO:0008207",0.411717821017126,0.839704748595512,2,21,"C21-steroid hormone metabolic process","BP",1
"7352","GO:0031060",0.411726743648367,0.757971698378024,5,63,"regulation of histone methylation","BP",1
"3405","GO:0006995",0.411832087171551,0.909809515643325,1,9,"cellular response to nitrogen starvation","BP",1
"10875","GO:0043562",0.411832087171551,0.909809515643325,1,9,"cellular response to nitrogen levels","BP",1
"16558","GO:0090160",0.412413938892892,0.910728507823662,1,8,"Golgi to lysosome transport","BP",1
"1232","GO:0002793",0.412417610178249,0.68344554142939,17,250,"positive regulation of peptide secretion","BP",1
"15359","GO:0070861",0.412490510482947,0.838410738681235,2,23,"regulation of protein exit from endoplasmic reticulum","BP",1
"12424","GO:0048260",0.412498873709061,0.774884058496645,4,51,"positive regulation of receptor-mediated endocytosis","BP",1
"10718","GO:0043302",0.412527083638895,0.83875316265674,2,22,"positive regulation of leukocyte degranulation","BP",1
"7310","GO:0030971",0.412983259915303,0.756836197732011,5,64,"receptor tyrosine kinase binding","MF",1
"20892","GO:2000480",0.412994872321059,0.910449002144573,1,8,"negative regulation of cAMP-dependent protein kinase activity","BP",1
"14218","GO:0060589",0.413148603081887,0.677959468529049,19,271,"nucleoside-triphosphatase regulator activity","MF",1
"6922","GO:0030145",0.413169746454434,0.774473651713609,4,50,"manganese ion binding","MF",1
"11760","GO:0046034",0.413182484178885,0.695248725631679,13,216,"ATP metabolic process","BP",1
"2068","GO:0004672",0.413187263947216,0.655116895913603,35,502,"protein kinase activity","MF",1
"21088","GO:2000794",0.41322003550328,0.910340524459939,1,8,"regulation of epithelial cell proliferation involved in lung morphogenesis","BP",1
"18836","GO:1902882",0.413476488035843,0.742732292287244,6,81,"regulation of response to oxidative stress","BP",1
"13830","GO:0060037",0.413591440097767,0.838435188024725,2,21,"pharyngeal system development","BP",1
"11881","GO:0046349",0.413622421960177,0.910146464077126,1,8,"amino sugar biosynthetic process","BP",1
"8192","GO:0032602",0.413645850063237,0.756020792951529,5,67,"chemokine production","BP",1
"3565","GO:0007270",0.414157721535491,0.909887903053279,1,8,"neuron-neuron synaptic transmission","BP",1
"4393","GO:0009678",0.414258597937804,0.836559415100418,2,25,"pyrophosphate hydrolysis-driven proton transmembrane transporter activity","MF",1
"2771","GO:0006012",0.414293790554516,0.90982210595296,1,8,"galactose metabolic process","BP",1
"20349","GO:1990226",0.414439730241147,0.909751502970058,1,8,"histone methyltransferase binding","MF",1
"18392","GO:1901628",0.414595316662414,0.909676195622048,1,8,"positive regulation of postsynaptic membrane organization","BP",1
"15981","GO:0072012",0.414625484418001,0.837732349027917,2,21,"glomerulus vasculature development","BP",1
"12150","GO:0046931",0.414634738429671,0.836949445176315,2,23,"pore complex assembly","BP",1
"10378","GO:0042609",0.414687220377949,0.909631693971953,1,8,"CD4 receptor binding","MF",1
"1191","GO:0002724",0.414731960460184,0.837253042630939,2,22,"regulation of T cell cytokine production","BP",1
"14358","GO:0060836",0.414754978024051,0.909598875706401,1,8,"lymphatic endothelial cell differentiation","BP",1
"10136","GO:0042130",0.414779051048158,0.773053815037294,4,51,"negative regulation of T cell proliferation","BP",1
"20160","GO:1905651",0.414988406246725,0.909485759074821,1,8,"regulation of artery morphogenesis","BP",1
"11137","GO:0044387",0.415150755779364,0.909407035014699,1,8,"negative regulation of protein kinase activity by regulation of protein phosphorylation","BP",1
"870","GO:0002182",0.415171255912389,0.909397091403154,1,8,"cytoplasmic translational elongation","BP",1
"18105","GO:1900247",0.415171255912389,0.909397091403154,1,8,"regulation of cytoplasmic translational elongation","BP",1
"4645","GO:0010613",0.415278786624435,0.79787635392388,3,36,"positive regulation of cardiac muscle hypertrophy","BP",1
"5004","GO:0014742",0.415278786624435,0.79787635392388,3,36,"positive regulation of muscle hypertrophy","BP",1
"13105","GO:0051125",0.415449954101218,0.836763026753574,2,22,"regulation of actin nucleation","BP",1
"9222","GO:0035094",0.415489291830652,0.83673615798596,2,22,"response to nicotine","BP",1
"4658","GO:0010635",0.415652388489919,0.909163524547415,1,8,"regulation of mitochondrial fusion","BP",1
"15276","GO:0070672",0.416190134810812,0.908902035935037,1,8,"response to interleukin-15","BP",1
"8874","GO:0034204",0.416193962149372,0.797389601368134,3,35,"lipid translocation","BP",1
"10041","GO:0039706",0.416561772002235,0.908721050082467,1,8,"co-receptor binding","MF",1
"20960","GO:2000586",0.41671079537542,0.908648414091407,1,8,"regulation of platelet-derived growth factor receptor-beta signaling pathway","BP",1
"19020","GO:1903265",0.416772372680997,0.908618390088135,1,8,"positive regulation of tumor necrosis factor-mediated signaling pathway","BP",1
"14469","GO:0061042",0.416912142950515,0.90855021801332,1,8,"vascular wound healing","BP",1
"13386","GO:0051606",0.416967830613468,0.712917918741966,9,126,"detection of stimulus","BP",1
"10261","GO:0042403",0.417209882868141,0.908404892700374,1,8,"thyroid hormone metabolic process","BP",1
"282","GO:0000784",0.417378256534108,0.752998967117988,5,66,"nuclear chromosome, telomeric region","CC",1
"11665","GO:0045842",0.417529401019276,0.908248779235997,1,8,"positive regulation of mitotic metaphase/anaphase transition","BP",1
"18496","GO:1901970",0.417529401019276,0.908248779235997,1,8,"positive regulation of mitotic sister chromatid separation","BP",1
"18555","GO:1902101",0.417529401019276,0.908248779235997,1,8,"positive regulation of metaphase/anaphase transition of cell cycle","BP",1
"2647","GO:0005795",0.417935910284594,0.738931786006277,6,81,"Golgi stack","CC",1
"536","GO:0001696",0.418061743933565,0.906753513681113,1,9,"gastric acid secretion","BP",1
"8518","GO:0033135",0.418098048541841,0.719256748862552,8,111,"regulation of peptidyl-serine phosphorylation","BP",1
