"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"11212","GO:0045025",0.33470716846443,0.966031108552697,1,2,"mitochondrial degradosome","CC",1
"9145","GO:0034971",0.334721050032442,0.96602797227355,1,2,"histone H3-R17 methylation","BP",1
"9874","GO:0036490",0.334722655670207,0.869433884062586,3,11,"regulation of translation in response to endoplasmic reticulum stress","BP",1
"5926","GO:0017061",0.334726648822072,0.96602670728199,1,2,"S-methyl-5-thioadenosine phosphorylase activity","MF",1
"15987","GO:0072202",0.334768528305846,0.846064510750788,4,16,"cell differentiation involved in metanephros development","BP",1
"8157","GO:0032604",0.334791022330252,0.901968770351402,2,7,"granulocyte macrophage colony-stimulating factor production","BP",1
"8185","GO:0032645",0.334791022330252,0.901968770351402,2,7,"regulation of granulocyte macrophage colony-stimulating factor production","BP",1
"7522","GO:0031420",0.334861771803506,0.846001813016465,4,16,"alkali metal ion binding","MF",1
"5734","GO:0016662",0.334865927627975,0.965995229310251,1,2,"oxidoreductase activity, acting on other nitrogenous compounds as donors, cytochrome as acceptor","MF",1
"12694","GO:0050421",0.334865927627975,0.965995229310251,1,2,"nitrite reductase (NO-forming) activity","MF",1
"14589","GO:0061628",0.334886323498089,0.965990618202388,1,2,"H3K27me3 modified histone binding","MF",1
"14947","GO:0070287",0.334886857024872,0.965990497577224,1,2,"ferritin receptor activity","MF",1
"12247","GO:0048009",0.334890581247068,0.80656692204777,7,31,"insulin-like growth factor receptor signaling pathway","BP",1
"10750","GO:0043465",0.334897614376486,0.965988065390498,1,2,"regulation of fermentation","BP",1
"18057","GO:1901003",0.334897614376486,0.965988065390498,1,2,"negative regulation of fermentation","BP",1
"18662","GO:1902688",0.334897614376486,0.965988065390498,1,2,"regulation of NAD metabolic process","BP",1
"18663","GO:1902689",0.334897614376486,0.965988065390498,1,2,"negative regulation of NAD metabolic process","BP",1
"19298","GO:1904023",0.334897614376486,0.965988065390498,1,2,"regulation of glucose catabolic process to lactate via pyruvate","BP",1
"19299","GO:1904024",0.334897614376486,0.965988065390498,1,2,"negative regulation of glucose catabolic process to lactate via pyruvate","BP",1
"19717","GO:1904869",0.334956164220065,0.965974825675203,1,2,"regulation of protein localization to Cajal body","BP",1
"19718","GO:1904871",0.334956164220065,0.965974825675203,1,2,"positive regulation of protein localization to Cajal body","BP",1
"15280","GO:0070915",0.334957519177423,0.965974519245108,1,2,"lysophosphatidic acid receptor activity","MF",1
"5456","GO:0016103",0.335002246052379,0.965964403095164,1,2,"diterpenoid catabolic process","BP",1
"9059","GO:0034653",0.335002246052379,0.965964403095164,1,2,"retinoic acid catabolic process","BP",1
"15802","GO:0071873",0.335050812341941,0.965953416473195,1,2,"response to norepinephrine","BP",1
"11654","GO:0046006",0.335069079965476,0.815886389752451,6,27,"regulation of activated T cell proliferation","BP",1
"11406","GO:0045581",0.335094446703778,0.798142933391512,8,36,"negative regulation of T cell differentiation","BP",1
"8826","GO:0034178",0.335140430622918,0.965933137398593,1,2,"toll-like receptor 13 signaling pathway","BP",1
"462","GO:0001544",0.335141736965504,0.96593284174089,1,2,"initiation of primordial ovarian follicle growth","BP",1
"8298","GO:0032810",0.33515345645926,0.965930189259592,1,2,"sterol response element binding","MF",1
"145","GO:0000298",0.33516284609617,0.965928064004983,1,2,"endopolyphosphatase activity","MF",1
"3962","GO:0008486",0.33516284609617,0.965928064004983,1,2,"diphosphoinositol-polyphosphate diphosphatase activity","MF",1
"8959","GO:0034431",0.33516284609617,0.965928064004983,1,2,"bis(5'-adenosyl)-hexaphosphatase activity","MF",1
"8960","GO:0034432",0.33516284609617,0.965928064004983,1,2,"bis(5'-adenosyl)-pentaphosphatase activity","MF",1
"15607","GO:0071543",0.33516284609617,0.965928064004983,1,2,"diphosphoinositol polyphosphate metabolic process","BP",1
"18369","GO:1901906",0.33516284609617,0.965928064004983,1,2,"diadenosine pentaphosphate metabolic process","BP",1
"18370","GO:1901907",0.33516284609617,0.965928064004983,1,2,"diadenosine pentaphosphate catabolic process","BP",1
"18371","GO:1901908",0.33516284609617,0.965928064004983,1,2,"diadenosine hexaphosphate metabolic process","BP",1
"18372","GO:1901909",0.33516284609617,0.965928064004983,1,2,"diadenosine hexaphosphate catabolic process","BP",1
"18373","GO:1901910",0.33516284609617,0.965928064004983,1,2,"adenosine 5'-(hexahydrogen pentaphosphate) metabolic process","BP",1
"18374","GO:1901911",0.33516284609617,0.965928064004983,1,2,"adenosine 5'-(hexahydrogen pentaphosphate) catabolic process","BP",1
"481","GO:0001573",0.335199669804624,0.845774524483401,4,16,"ganglioside metabolic process","BP",1
"3477","GO:0007157",0.335204736073879,0.798056322587554,8,36,"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP",1
"554","GO:0001729",0.33522211340713,0.965914647539215,1,2,"ceramide kinase activity","MF",1
"10299","GO:0042565",0.335224062500988,0.96591420626363,1,2,"RNA nuclear export complex","CC",1
"3041","GO:0006475",0.335251402779867,0.740147614834579,27,136,"internal protein amino acid acetylation","BP",1
"6091","GO:0018393",0.335251402779867,0.740147614834579,27,136,"internal peptidyl-lysine acetylation","BP",1
"18481","GO:1902216",0.335258423136915,0.965906426429117,1,2,"positive regulation of interleukin-4-mediated signaling pathway","BP",1
"15547","GO:0071442",0.335262535001526,0.965905495359839,1,2,"positive regulation of histone H3-K14 acetylation","BP",1
"369","GO:0001010",0.335275814193478,0.965902488381956,1,2,"RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity","MF",1
"13992","GO:0060428",0.335280345328302,0.791052458454315,9,41,"lung epithelium development","BP",1
"13248","GO:0051549",0.335310890583067,0.869076454649647,3,11,"positive regulation of keratinocyte migration","BP",1
"10204","GO:0042371",0.335313713971908,0.965893905354202,1,2,"vitamin K biosynthetic process","BP",1
"12525","GO:0048681",0.335357439628108,0.869048152029937,3,11,"negative regulation of axon regeneration","BP",1
"17152","GO:0098808",0.335362305369428,0.965882899095142,1,2,"mRNA cap binding","MF",1
"13213","GO:0051458",0.335375024185399,0.965880017843238,1,2,"corticotropin secretion","BP",1
"9869","GO:0036483",0.335376261580074,0.965879737522484,1,2,"neuron intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","BP",1
"18978","GO:1903381",0.335376261580074,0.965879737522484,1,2,"regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway","BP",1
"18979","GO:1903382",0.335376261580074,0.965879737522484,1,2,"negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway","BP",1
"1925","GO:0004478",0.335412792289287,0.965871461180954,1,2,"methionine adenosyltransferase activity","MF",1
"1769","GO:0004137",0.335443210507457,0.965864568736529,1,2,"deoxycytidine kinase activity","MF",1
"11703","GO:0046092",0.335443210507457,0.965864568736529,1,2,"deoxycytidine metabolic process","BP",1
"19316","GO:1904049",0.3354454198098,0.965864068098967,1,2,"negative regulation of spontaneous neurotransmitter secretion","BP",1
"20894","GO:2000627",0.335495749308638,0.965852661992719,1,2,"positive regulation of miRNA catabolic process","BP",1
"17658","GO:0120049",0.335516397820581,0.965847981772268,1,2,"snRNA (adenine-N6)-methylation","BP",1
"2385","GO:0005223",0.335558217547724,0.96583850164909,1,2,"intracellular cGMP-activated cation channel activity","MF",1
"17897","GO:1900087",0.335566057078654,0.797368754412758,8,37,"positive regulation of G1/S transition of mitotic cell cycle","BP",1
"9024","GO:0034599",0.335578897563704,0.723422071661517,45,237,"cellular response to oxidative stress","BP",1
"9299","GO:0035354",0.335592704755765,0.965830682521901,1,2,"Toll-like receptor 1-Toll-like receptor 2 protein complex","CC",1
"10274","GO:0042495",0.335592704755765,0.965830682521901,1,2,"detection of triacyl bacterial lipopeptide","BP",1
"10276","GO:0042497",0.335592704755765,0.965830682521901,1,2,"triacyl lipopeptide binding","MF",1
"5298","GO:0015791",0.335595827499441,0.901561391234478,2,7,"polyol transport","BP",1
"885","GO:0002220",0.335602681371905,0.965828420364594,1,2,"innate immune response activating cell surface receptor signaling pathway","BP",1
"560","GO:0001735",0.335607582587926,0.965827309000083,1,2,"prenylcysteine oxidase activity","MF",1
"7014","GO:0030328",0.335607582587926,0.965827309000083,1,2,"prenylcysteine catabolic process","BP",1
"7015","GO:0030329",0.335607582587926,0.965827309000083,1,2,"prenylcysteine metabolic process","BP",1
"2163","GO:0004816",0.335636371339248,0.96582078062184,1,2,"asparagine-tRNA ligase activity","MF",1
"7133","GO:0030626",0.335645688655999,0.965818667585276,1,2,"U12 snRNA binding","MF",1
"1853","GO:0004360",0.335693087829171,0.965807916877697,1,2,"glutamine-fructose-6-phosphate transaminase (isomerizing) activity","MF",1
"9554","GO:0035800",0.335731038863002,0.965799307627518,1,2,"deubiquitinase activator activity","MF",1
"8574","GO:0033328",0.335750846620333,0.965794813679182,1,2,"peroxisome membrane targeting sequence binding","MF",1
"19428","GO:1904306",0.335822045874291,0.965778657129123,1,2,"positive regulation of gastro-intestinal system smooth muscle contraction","BP",1
"15269","GO:0070893",0.33585960263568,0.965770132854799,1,2,"transposon integration","BP",1
"15270","GO:0070894",0.33585960263568,0.965770132854799,1,2,"regulation of transposon integration","BP",1
"15271","GO:0070895",0.33585960263568,0.965770132854799,1,2,"negative regulation of transposon integration","BP",1
"19814","GO:1905041",0.335889942457506,0.965763245661125,1,2,"regulation of epithelium regeneration","BP",1
"20313","GO:1990399",0.335889942457506,0.965763245661125,1,2,"epithelium regeneration","BP",1
"237","GO:0000495",0.335913822484114,0.965757824254496,1,2,"box H/ACA snoRNA 3'-end processing","BP",1
"8736","GO:0033979",0.335913822484114,0.965757824254496,1,2,"box H/ACA snoRNA metabolic process","BP",1
"9141","GO:0034964",0.335913822484114,0.965757824254496,1,2,"box H/ACA snoRNA processing","BP",1
"3702","GO:0008049",0.335918244948451,0.965756820178725,1,2,"male courtship behavior","BP",1
"8245","GO:0032743",0.335931494877285,0.815869041734647,6,26,"positive regulation of interleukin-2 production","BP",1
"4798","GO:0010868",0.335953696202307,0.965748770676795,1,2,"negative regulation of triglyceride biosynthetic process","BP",1
"9891","GO:0036509",0.335957262011061,0.965747960966073,1,2,"trimming of terminal mannose on B branch","BP",1
"11353","GO:0045329",0.335962891596381,0.965746682596642,1,2,"carnitine biosynthetic process","BP",1
"1664","GO:0003977",0.335965214243642,0.965746155159867,1,2,"UDP-N-acetylglucosamine diphosphorylase activity","MF",1
"14634","GO:0061723",0.335983755294765,0.965741944600445,1,2,"glycophagy","BP",1
"960","GO:0002347",0.335988919161206,0.845243125695423,4,16,"response to tumor cell","BP",1
"7351","GO:0031103",0.335999255780976,0.79743205709861,8,36,"axon regeneration","BP",1
"5510","GO:0016231",0.33600630275409,0.965736823782314,1,2,"beta-N-acetylglucosaminidase activity","MF",1
"20759","GO:2000393",0.336037843247831,0.965729659742188,1,2,"negative regulation of lamellipodium morphogenesis","BP",1
"12068","GO:0046952",0.336038937886035,0.965729411091972,1,2,"ketone body catabolic process","BP",1
"16612","GO:0090615",0.336058440403347,0.965724980852403,1,2,"mitochondrial mRNA processing","BP",1
"20495","GO:1990889",0.336085236209158,0.965718893278454,1,2,"H4K20me3 modified histone binding","MF",1
"14093","GO:0060574",0.336093538847484,0.965717006918628,1,2,"intestinal epithelial cell maturation","BP",1
"4480","GO:0010044",0.336104847730236,0.965714437437281,1,2,"response to aluminum ion","BP",1
"3782","GO:0008192",0.336109800808013,0.965713312015696,1,2,"RNA guanylyltransferase activity","MF",1
"11145","GO:0044771",0.336132889796999,0.965708065514384,1,2,"meiotic cell cycle phase transition","BP",1
"18398","GO:1901993",0.336132889796999,0.965708065514384,1,2,"regulation of meiotic cell cycle phase transition","BP",1
"18399","GO:1901995",0.336132889796999,0.965708065514384,1,2,"positive regulation of meiotic cell cycle phase transition","BP",1
"17031","GO:0098562",0.336167046500382,0.737937657640857,28,143,"cytoplasmic side of membrane","CC",1
"14210","GO:0060764",0.336184107674865,0.965696425538536,1,2,"cell-cell signaling involved in mammary gland development","BP",1
"19472","GO:1904395",0.336195011980387,0.965693947070434,1,2,"positive regulation of skeletal muscle acetylcholine-gated channel clustering","BP",1
"7027","GO:0030348",0.336200421159922,0.965692717563008,1,2,"syntaxin-3 binding","MF",1
"9713","GO:0036111",0.336246396400898,0.965682266291177,1,2,"very long-chain fatty-acyl-CoA metabolic process","BP",1
"13571","GO:0052816",0.33626313282064,0.965678461217666,1,2,"long-chain acyl-CoA hydrolase activity","MF",1
"18219","GO:1901506",0.336273196638934,0.965676173054767,1,2,"regulation of acylglycerol transport","BP",1
"18220","GO:1901508",0.336273196638934,0.965676173054767,1,2,"positive regulation of acylglycerol transport","BP",1
"20160","GO:1905883",0.336273196638934,0.965676173054767,1,2,"regulation of triglyceride transport","BP",1
"20161","GO:1905885",0.336273196638934,0.965676173054767,1,2,"positive regulation of triglyceride transport","BP",1
"16191","GO:0072708",0.336276715011701,0.965675373076868,1,2,"response to sorbitol","BP",1
"8619","GO:0033557",0.336288088372297,0.96567278701968,1,2,"Slx1-Slx4 complex","CC",1
"1530","GO:0003420",0.336294040788108,0.96567143352095,1,2,"regulation of growth plate cartilage chondrocyte proliferation","BP",1
"13559","GO:0052746",0.336329826065141,0.965663295743273,1,2,"inositol phosphorylation","BP",1
"1865","GO:0004373",0.336331555382563,0.965662902456644,1,2,"glycogen (starch) synthase activity","MF",1
"17004","GO:0097750",0.336348535702539,0.965659040592815,1,2,"endosome membrane tubulation","BP",1
"3197","GO:0006668",0.336351872142689,0.965658281749188,1,2,"sphinganine-1-phosphate metabolic process","BP",1
"12130","GO:0047223",0.336369944097448,0.965654171264453,1,2,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity","MF",1
"18964","GO:1903353",0.33637596547395,0.965652801629053,1,2,"regulation of nucleus organization","BP",1
"5653","GO:0016509",0.336402624431015,0.965646737322144,1,2,"long-chain-3-hydroxyacyl-CoA dehydrogenase activity","MF",1
"5073","GO:0015057",0.336416650565373,0.965643546431306,1,2,"thrombin-activated receptor activity","MF",1
"7236","GO:0030892",0.336417387799995,0.965643378708394,1,2,"mitotic cohesin complex","CC",1
"9154","GO:0034990",0.336417387799995,0.965643378708394,1,2,"nuclear mitotic cohesin complex","CC",1
"18567","GO:1902423",0.336419997085583,0.965642785084379,1,2,"regulation of attachment of mitotic spindle microtubules to kinetochore","BP",1
"18568","GO:1902425",0.336419997085583,0.965642785084379,1,2,"positive regulation of attachment of mitotic spindle microtubules to kinetochore","BP",1
"2333","GO:0005128",0.33642471317544,0.965641712136746,1,2,"erythropoietin receptor binding","MF",1
"7672","GO:0031699",0.336443323551502,0.965637477929595,1,2,"beta-3 adrenergic receptor binding","MF",1
"12344","GO:0048257",0.336468353119138,0.965631782731398,1,2,"3'-flap endonuclease activity","MF",1
"7477","GO:0031338",0.336479768871608,0.815460084991487,6,26,"regulation of vesicle fusion","BP",1
