"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"1663","GO:0003955",1,0.969221740091369,0,3,"NAD(P)H dehydrogenase (quinone) activity","MF",1
"1664","GO:0003956",1,0.948801296568918,0,5,"NAD(P)+-protein-arginine ADP-ribosyltransferase activity","MF",1
"1665","GO:0003958",1,0.896362160064121,0,8,"NADPH-hemoprotein reductase activity","MF",1
"1666","GO:0003960",1,0.986895770375662,0,1,"NADPH:quinone reductase activity","MF",1
"1667","GO:0003963",1,0.988220787694023,0,1,"RNA-3'-phosphate cyclase activity","MF",1
"1668","GO:0003964",1,0.936113805147783,0,5,"RNA-directed DNA polymerase activity","MF",1
"1669","GO:0003972",1,0.986872687997824,0,1,"RNA ligase (ATP) activity","MF",1
"1670","GO:0003973",1,0.987729564513638,0,1,"(S)-2-hydroxy-acid oxidase activity","MF",1
"1671","GO:0003975",1,0.986991598205064,0,1,"UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity","MF",1
"1672","GO:0003976",1,0.960393807572079,0,3,"UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity","MF",1
"1673","GO:0003977",1,0.973101073000781,0,2,"UDP-N-acetylglucosamine diphosphorylase activity","MF",1
"1674","GO:0003979",1,0.98653945570455,0,1,"UDP-glucose 6-dehydrogenase activity","MF",1
"1675","GO:0003980",1,0.97289529489833,0,2,"UDP-glucose:glycoprotein glucosyltransferase activity","MF",1
"1676","GO:0003983",1,0.987078224447196,0,1,"UTP:glucose-1-phosphate uridylyltransferase activity","MF",1
"1677","GO:0003985",1,0.937521745522695,0,5,"acetyl-CoA C-acetyltransferase activity","MF",1
"1678","GO:0003986",1,0.968678510050851,0,3,"acetyl-CoA hydrolase activity","MF",1
"1679","GO:0003987",1,0.959867093510206,0,3,"acetate-CoA ligase activity","MF",1
"1680","GO:0003988",1,0.889094730975124,0,9,"acetyl-CoA C-acyltransferase activity","MF",1
"1681","GO:0003989",1,0.972798679501053,0,2,"acetyl-CoA carboxylase activity","MF",1
"1682","GO:0003990",1,0.973141360998485,0,2,"acetylcholinesterase activity","MF",1
"1684","GO:0003994",1,0.959523999205668,0,3,"aconitate hydratase activity","MF",1
"1685","GO:0003995",1,0.874774732904513,0,10,"acyl-CoA dehydrogenase activity","MF",1
"1686","GO:0003996",1,0.959721358001078,0,3,"acyl-CoA ligase activity","MF",1
"1687","GO:0003997",1,0.922894614842156,0,6,"acyl-CoA oxidase activity","MF",1
"1688","GO:0003998",1,0.987447802888428,0,2,"acylphosphatase activity","MF",1
"1689","GO:0003999",1,0.991941195432533,0,1,"adenine phosphoribosyltransferase activity","MF",1
"1690","GO:0004000",1,0.905500220438916,0,8,"adenosine deaminase activity","MF",1
"1691","GO:0004001",1,0.989453780930148,0,1,"adenosine kinase activity","MF",1
"1692","GO:0004013",1,0.986780862271564,0,1,"adenosylhomocysteinase activity","MF",1
"1693","GO:0004014",1,0.977121595166093,0,2,"adenosylmethionine decarboxylase activity","MF",1
"1694","GO:0004016",1,0.871157074909844,0,10,"adenylate cyclase activity","MF",1
"1695","GO:0004017",1,0.920676037217763,0,7,"adenylate kinase activity","MF",1
"1696","GO:0004018",1,0.986306083574268,0,1,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity","MF",1
"1697","GO:0004019",1,0.973739032794823,0,2,"adenylosuccinate synthase activity","MF",1
"1698","GO:0004020",1,0.972936188417324,0,2,"adenylylsulfate kinase activity","MF",1
"1699","GO:0004021",1,0.973707026173401,0,2,"L-alanine:2-oxoglutarate aminotransferase activity","MF",1
"1700","GO:0004022",1,0.938766072414817,0,5,"alcohol dehydrogenase (NAD+) activity","MF",1
"1701","GO:0004024",1,0.951080116421025,0,4,"alcohol dehydrogenase activity, zinc-dependent","MF",1
"1702","GO:0004028",1,0.925340237912291,0,6,"3-chloroallyl aldehyde dehydrogenase activity","MF",1
"1703","GO:0004029",1,0.820617733089085,0,15,"aldehyde dehydrogenase (NAD+) activity","MF",1
"1704","GO:0004030",1,0.810563084136572,0,16,"aldehyde dehydrogenase [NAD(P)+] activity","MF",1
"1705","GO:0004031",1,0.959475289943549,0,3,"aldehyde oxidase activity","MF",1
"1706","GO:0004032",1,0.915338816131026,0,8,"alditol:NADP+ 1-oxidoreductase activity","MF",1
"1707","GO:0004033",1,0.814755597786913,0,17,"aldo-keto reductase (NADP) activity","MF",1
"1708","GO:0004034",1,0.986592579087543,0,1,"aldose 1-epimerase activity","MF",1
"1709","GO:0004035",1,0.986452503225386,0,1,"alkaline phosphatase activity","MF",1
"1710","GO:0004040",1,0.973458069230061,0,2,"amidase activity","MF",1
"1711","GO:0004043",1,0.987121091996954,0,1,"L-aminoadipate-semialdehyde dehydrogenase activity","MF",1
"1712","GO:0004044",1,0.987129907994946,0,1,"amidophosphoribosyltransferase activity","MF",1
"1713","GO:0004045",1,0.965929055943689,0,3,"aminoacyl-tRNA hydrolase activity","MF",1
"1714","GO:0004046",1,0.953095534411942,0,4,"aminoacylase activity","MF",1
"1715","GO:0004047",1,0.978295781858244,0,2,"aminomethyltransferase activity","MF",1
"1716","GO:0004051",1,0.978216856769062,0,2,"arachidonate 5-lipoxygenase activity","MF",1
"1717","GO:0004052",1,0.986390732331772,0,1,"arachidonate 12(S)-lipoxygenase activity","MF",1
"1718","GO:0004053",1,0.988329233189935,0,1,"arginase activity","MF",1
"1719","GO:0004055",1,0.975569427103917,0,2,"argininosuccinate synthase activity","MF",1
"1720","GO:0004056",1,0.987199208990522,0,1,"argininosuccinate lyase activity","MF",1
"1721","GO:0004057",1,0.986306083574268,0,1,"arginyltransferase activity","MF",1
"1722","GO:0004058",1,0.986953963649936,0,1,"aromatic-L-amino-acid decarboxylase activity","MF",1
"1723","GO:0004060",1,0.988547033034226,0,1,"arylamine N-acetyltransferase activity","MF",1
"1724","GO:0004061",1,0.986533618716819,0,1,"arylformamidase activity","MF",1
"1725","GO:0004062",1,0.988751437133838,0,1,"aryl sulfotransferase activity","MF",1
"1726","GO:0004063",1,0.975897751598551,0,2,"aryldialkylphosphatase activity","MF",1
"1727","GO:0004064",1,0.940818333448677,0,5,"arylesterase activity","MF",1
"1728","GO:0004065",1,0.920904702875996,0,6,"arylsulfatase activity","MF",1
"1729","GO:0004066",1,0.98687410677532,0,1,"asparagine synthase (glutamine-hydrolyzing) activity","MF",1
"1730","GO:0004067",1,0.986555024988358,0,1,"asparaginase activity","MF",1
"1731","GO:0004068",1,0.974074876503199,0,2,"aspartate 1-decarboxylase activity","MF",1
"1732","GO:0004069",1,0.973589019667317,0,2,"L-aspartate:2-oxoglutarate aminotransferase activity","MF",1
"1733","GO:0004070",1,0.986306083574268,0,1,"aspartate carbamoyltransferase activity","MF",1
"1734","GO:0004074",1,0.98268186565983,0,2,"biliverdin reductase activity","MF",1
"1735","GO:0004075",1,0.972798679501053,0,2,"biotin carboxylase activity","MF",1
"1736","GO:0004077",1,0.986306083574268,0,1,"biotin-[acetyl-CoA-carboxylase] ligase activity","MF",1
"1737","GO:0004078",1,0.986306083574268,0,1,"biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity","MF",1
"1738","GO:0004079",1,0.986306083574268,0,1,"biotin-[methylmalonyl-CoA-carboxytransferase] ligase activity","MF",1
"1739","GO:0004080",1,0.986306083574268,0,1,"biotin-[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase activity","MF",1
"1740","GO:0004081",1,0.978573959371274,0,2,"bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity","MF",1
"1741","GO:0004082",1,0.967605419224589,0,3,"bisphosphoglycerate mutase activity","MF",1
"1742","GO:0004083",1,0.986306083574268,0,1,"bisphosphoglycerate 2-phosphatase activity","MF",1
"1743","GO:0004084",1,0.974230571730473,0,2,"branched-chain-amino-acid transaminase activity","MF",1
"1744","GO:0004085",1,0.987093236904593,0,1,"butyryl-CoA dehydrogenase activity","MF",1
"1745","GO:0004087",1,0.986306083574268,0,1,"carbamoyl-phosphate synthase (ammonia) activity","MF",1
"1746","GO:0004088",1,0.972798658387816,0,2,"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity","MF",1
"1747","GO:0004089",1,0.885661372158558,0,10,"carbonate dehydratase activity","MF",1
"1748","GO:0004090",1,0.953109486475273,0,5,"carbonyl reductase (NADPH) activity","MF",1
"1749","GO:0004092",1,0.986306083574268,0,1,"carnitine O-acetyltransferase activity","MF",1
"1750","GO:0004095",1,0.947896548407634,0,4,"carnitine O-palmitoyltransferase activity","MF",1
"1751","GO:0004096",1,0.965822038286842,0,3,"catalase activity","MF",1
"1752","GO:0004098",1,0.986384717557701,0,1,"cerebroside-sulfatase activity","MF",1
"1753","GO:0004102",1,0.986335783211075,0,1,"choline O-acetyltransferase activity","MF",1
"1754","GO:0004103",1,0.975915870178923,0,2,"choline kinase activity","MF",1
"1755","GO:0004104",1,0.96086530792231,0,3,"cholinesterase activity","MF",1
"1756","GO:0004105",1,0.973558449462835,0,2,"choline-phosphate cytidylyltransferase activity","MF",1
"1757","GO:0004108",1,0.974932699345887,0,2,"citrate (Si)-synthase activity","MF",1
"1758","GO:0004109",1,0.972802376679228,0,2,"coproporphyrinogen oxidase activity","MF",1
"1759","GO:0004111",1,0.951941602852089,0,4,"creatine kinase activity","MF",1
"1760","GO:0004112",1,0.695151644571774,0,28,"cyclic-nucleotide phosphodiesterase activity","MF",1
"1761","GO:0004113",1,0.986562693799309,0,1,"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity","MF",1
"1762","GO:0004114",1,0.70463848531066,0,27,"3',5'-cyclic-nucleotide phosphodiesterase activity","MF",1
"1763","GO:0004115",1,0.848284216581314,0,12,"3',5'-cyclic-AMP phosphodiesterase activity","MF",1
"1764","GO:0004117",1,0.960797731278631,0,3,"calmodulin-dependent cyclic-nucleotide phosphodiesterase activity","MF",1
"1765","GO:0004118",1,0.959973515153215,0,3,"cGMP-stimulated cyclic-nucleotide phosphodiesterase activity","MF",1
"1766","GO:0004121",1,0.987976577326795,0,1,"cystathionine beta-lyase activity","MF",1
"1767","GO:0004122",1,0.986480510678337,0,1,"cystathionine beta-synthase activity","MF",1
"1768","GO:0004123",1,0.987976577326795,0,1,"cystathionine gamma-lyase activity","MF",1
"1769","GO:0004124",1,0.986480510678337,0,1,"cysteine synthase activity","MF",1
"1770","GO:0004126",1,0.93000746652416,0,6,"cytidine deaminase activity","MF",1
"1771","GO:0004127",1,0.976615321022039,0,2,"cytidylate kinase activity","MF",1
"1772","GO:0004128",1,0.926131879880929,0,6,"cytochrome-b5 reductase activity, acting on NAD(P)H","MF",1
"1773","GO:0004129",1,0.869303876773072,0,21,"cytochrome-c oxidase activity","MF",1
"1774","GO:0004131",1,0.986698325723511,0,1,"cytosine deaminase activity","MF",1
"1775","GO:0004132",1,0.98698741642097,0,1,"dCMP deaminase activity","MF",1
"1776","GO:0004133",1,0.986306083574268,0,1,"glycogen debranching enzyme activity","MF",1
"1777","GO:0004134",1,0.986306083574268,0,1,"4-alpha-glucanotransferase activity","MF",1
"1778","GO:0004135",1,0.986306083574268,0,1,"amylo-alpha-1,6-glucosidase activity","MF",1
"1779","GO:0004137",1,0.973007064460488,0,2,"deoxycytidine kinase activity","MF",1
"1780","GO:0004138",1,0.990351309824136,0,1,"deoxyguanosine kinase activity","MF",1
"1781","GO:0004139",1,0.987317133271917,0,1,"deoxyribose-phosphate aldolase activity","MF",1
"1782","GO:0004140",1,0.974143527548711,0,2,"dephospho-CoA kinase activity","MF",1
"1783","GO:0004142",1,0.977362790378603,0,2,"diacylglycerol cholinephosphotransferase activity","MF",1
"1784","GO:0004143",1,0.883571893460353,0,9,"diacylglycerol kinase activity","MF",1
"1785","GO:0004144",1,0.974018873599455,0,2,"diacylglycerol O-acyltransferase activity","MF",1
"1786","GO:0004145",1,0.968741527786581,0,3,"diamine N-acetyltransferase activity","MF",1
"1787","GO:0004146",1,0.986306083574268,0,1,"dihydrofolate reductase activity","MF",1
"1788","GO:0004148",1,0.986981599592023,0,1,"dihydrolipoyl dehydrogenase activity","MF",1
"1789","GO:0004149",1,0.986345856135267,0,1,"dihydrolipoyllysine-residue succinyltransferase activity","MF",1
"1790","GO:0004151",1,0.986306083574268,0,1,"dihydroorotase activity","MF",1
"1791","GO:0004152",1,0.987119143979704,0,1,"dihydroorotate dehydrogenase activity","MF",1
"1792","GO:0004155",1,0.991281328532483,0,1,"6,7-dihydropteridine reductase activity","MF",1
"1793","GO:0004159",1,0.986306083574268,0,1,"dihydrouracil dehydrogenase (NAD+) activity","MF",1
"1794","GO:0004161",1,0.979570246161388,0,2,"dimethylallyltranstransferase activity","MF",1
"1795","GO:0004163",1,0.987364920713889,0,1,"diphosphomevalonate decarboxylase activity","MF",1
"1796","GO:0004164",1,0.987683582207044,0,1,"diphthine synthase activity","MF",1
"1797","GO:0004165",1,0.9540328130296,0,4,"dodecenoyl-CoA delta-isomerase activity","MF",1
"1798","GO:0004167",1,0.994576548072824,0,1,"dopachrome isomerase activity","MF",1
"1799","GO:0004168",1,0.986730133795666,0,1,"dolichol kinase activity","MF",1
"1800","GO:0004169",1,0.894790362438061,0,9,"dolichyl-phosphate-mannose-protein mannosyltransferase activity","MF",1
"1801","GO:0004170",1,0.991631127704361,0,1,"dUTP diphosphatase activity","MF",1
"1802","GO:0004174",1,0.962061009002334,0,3,"electron-transferring-flavoprotein dehydrogenase activity","MF",1
"1804","GO:0004176",1,0.937989856161403,0,5,"ATP-dependent peptidase activity","MF",1
"1805","GO:0004177",1,0.613836145603366,0,37,"aminopeptidase activity","MF",1
"1806","GO:0004180",1,0.660986684821373,0,31,"carboxypeptidase activity","MF",1
"1807","GO:0004181",1,0.795361751990795,0,17,"metallocarboxypeptidase activity","MF",1
"1808","GO:0004185",1,0.960817395142409,0,3,"serine-type carboxypeptidase activity","MF",1
"1809","GO:0004190",1,0.801749093043859,0,17,"aspartic-type endopeptidase activity","MF",1
"1811","GO:0004198",1,0.885987456993311,0,9,"calcium-dependent cysteine-type endopeptidase activity","MF",1
"1814","GO:0004298",1,0.841862031693498,0,19,"threonine-type endopeptidase activity","MF",1
"1815","GO:0004300",1,0.905886876965795,0,8,"enoyl-CoA hydratase activity","MF",1
"1816","GO:0004301",1,0.938191382563444,0,5,"epoxide hydrolase activity","MF",1
"1817","GO:0004303",1,0.912469032528309,0,8,"estradiol 17-beta-dehydrogenase activity","MF",1
"1818","GO:0004305",1,0.951495909770196,0,4,"ethanolamine kinase activity","MF",1
"1819","GO:0004306",1,0.987222671765991,0,1,"ethanolamine-phosphate cytidylyltransferase activity","MF",1
"1820","GO:0004307",1,0.973311774730505,0,2,"ethanolaminephosphotransferase activity","MF",1
"1821","GO:0004308",1,0.961138729285155,0,3,"exo-alpha-sialidase activity","MF",1
"1823","GO:0004310",1,0.987514277233113,0,1,"farnesyl-diphosphate farnesyltransferase activity","MF",1
"1824","GO:0004311",1,0.952943989185473,0,4,"farnesyltranstransferase activity","MF",1
"1825","GO:0004312",1,0.887612855750123,0,9,"fatty acid synthase activity","MF",1
"1826","GO:0004313",1,0.986306083574268,0,1,"[acyl-carrier-protein] S-acetyltransferase activity","MF",1
"1827","GO:0004314",1,0.973505196940238,0,2,"[acyl-carrier-protein] S-malonyltransferase activity","MF",1
"1828","GO:0004315",1,0.973116567125253,0,2,"3-oxoacyl-[acyl-carrier-protein] synthase activity","MF",1
"1829","GO:0004316",1,0.986306083574268,0,1,"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity","MF",1
"1830","GO:0004320",1,0.986306083574268,0,1,"oleoyl-[acyl-carrier-protein] hydrolase activity","MF",1
"1831","GO:0004321",1,0.946803046604293,0,4,"fatty-acyl-CoA synthase activity","MF",1
"1832","GO:0004322",1,0.941448217263603,0,6,"ferroxidase activity","MF",1
"1833","GO:0004325",1,0.986697813565599,0,1,"ferrochelatase activity","MF",1
"1834","GO:0004326",1,0.986606351847667,0,1,"tetrahydrofolylpolyglutamate synthase activity","MF",1
"1835","GO:0004329",1,0.972799884788619,0,2,"formate-tetrahydrofolate ligase activity","MF",1
"1837","GO:0004332",1,0.951331590718069,0,4,"fructose-bisphosphate aldolase activity","MF",1
"1838","GO:0004333",1,0.987760902053991,0,1,"fumarate hydratase activity","MF",1
"1839","GO:0004334",1,0.988412596184784,0,1,"fumarylacetoacetase activity","MF",1
"1840","GO:0004335",1,0.976434783676166,0,2,"galactokinase activity","MF",1
"1841","GO:0004336",1,0.986306083574268,0,1,"galactosylceramidase activity","MF",1
"1842","GO:0004337",1,0.979570246161388,0,2,"geranyltranstransferase activity","MF",1
"1843","GO:0004340",1,0.9599800496278,0,3,"glucokinase activity","MF",1
"1844","GO:0004342",1,0.974155289845757,0,2,"glucosamine-6-phosphate deaminase activity","MF",1
"1845","GO:0004343",1,0.988042908679552,0,1,"glucosamine 6-phosphate N-acetyltransferase activity","MF",1
"1846","GO:0004344",1,0.986306083574268,0,1,"glucose dehydrogenase activity","MF",1
"1847","GO:0004345",1,0.973012519023361,0,2,"glucose-6-phosphate dehydrogenase activity","MF",1
"1848","GO:0004346",1,0.988440254125546,0,1,"glucose-6-phosphatase activity","MF",1
"1849","GO:0004347",1,0.986777240924245,0,1,"glucose-6-phosphate isomerase activity","MF",1
"1850","GO:0004348",1,0.973707157368917,0,2,"glucosylceramidase activity","MF",1
"1851","GO:0004349",1,0.986306083574268,0,1,"glutamate 5-kinase activity","MF",1
"1852","GO:0004350",1,0.986306083574268,0,1,"glutamate-5-semialdehyde dehydrogenase activity","MF",1
"1853","GO:0004351",1,0.986306083574268,0,1,"glutamate decarboxylase activity","MF",1
"1854","GO:0004352",1,0.98631902641114,0,1,"glutamate dehydrogenase (NAD+) activity","MF",1
"1855","GO:0004353",1,0.98631902641114,0,1,"glutamate dehydrogenase [NAD(P)+] activity","MF",1
